root	section	doc_type	variant	symlink	symlink_target	size_kb	status	date	tags	title	path
project:Science and Platform	design-system-merge-2026-07	design	primary	no		5564.8					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/fonts/SF-Pro-Display-BlackItalic.otf
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.1					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/work-user-manual/IntroCard.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.0					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/work-user-manual/Appendix.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		0.9					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/work-user-manual/TOC.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.3					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/work-user-manual/CollabManage.jsx
project:Science and Platform	design-system-merge-2026-07	readme	primary	no		1.8				Work User Manual — UI kit	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/work-user-manual/README.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		0.8					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/work-user-manual/Header.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.9					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/work-user-manual/CommsMeetings.jsx
project:Science and Platform	design-system-merge-2026-07	code	primary	no		8.2					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/work-user-manual/styles.css
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.7					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/work-user-manual/ExecSummary.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.2					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/work-user-manual/SectionOne.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.8					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/work-user-manual/BlindSpots.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.4					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/work-user-manual/FeedbackFit.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.4					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/work-user-manual/OperatingSystem.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.4					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/work-user-manual/index.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.4					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/work-user-manual/IdentityBlock.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		0.8					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/executive-dashboard/TopBar.jsx
project:Science and Platform	design-system-merge-2026-07	readme	primary	no		0.7				Executive Dashboard — UI Kit	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/executive-dashboard/README.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.4					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/executive-dashboard/AgentFeed.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.8					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/executive-dashboard/CommandPalette.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.3					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/executive-dashboard/KpiRow.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.3					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/executive-dashboard/ForecastCard.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.6					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/executive-dashboard/Rail.jsx
project:Science and Platform	design-system-merge-2026-07	code	primary	no		11.8					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/executive-dashboard/styles.css
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.9					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/executive-dashboard/Icon.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.9					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/executive-dashboard/SourcesTable.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		3.0					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/executive-dashboard/index.html
project:Science and Platform	design-system-merge-2026-07	readme	primary	no		0.5				Personal Portfolio — UI Kit	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/personal-portfolio/README.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		0.4					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/personal-portfolio/Nav.jsx
project:Science and Platform	design-system-merge-2026-07	code	primary	no		6.4					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/personal-portfolio/styles.css
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.2					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/personal-portfolio/Hero.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.1					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/personal-portfolio/NowBlock.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.3					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/personal-portfolio/WorkList.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.1					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/personal-portfolio/Footer.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.2					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/personal-portfolio/WritingList.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.5					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/ui_kits/personal-portfolio/index.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		617.0					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/uploads/CV-AliMohammadi.pdf
project:Science and Platform	design-system-merge-2026-07	design	primary	no		44.1					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/uploads/ali_mohammadi_work_user_manual.docx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		617.0					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/uploads/CV-AliMohammadi-0b66c6f6.pdf
project:Science and Platform	design-system-merge-2026-07	design	primary	no		4.0					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_latest/Yar Desktop.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		3.0					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_latest/SKILL.md
project:Science and Platform	design-system-merge-2026-07	code	primary	no		0.7					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_latest/styles.css
project:Science and Platform	design-system-merge-2026-07	config/schema	primary	no		17.5					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_latest/_adherence.oxlintrc.json
project:Science and Platform	design-system-merge-2026-07	design	primary	no		14.9					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_latest/Yar Prototype.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		30.8					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_latest/Cytognosis Landing Page.html
project:Science and Platform	design-system-merge-2026-07	code	primary	no		367.6					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_latest/_ds_bundle.js
project:Science and Platform	design-system-merge-2026-07	design	primary	no		9.3				Yar — Product Design & Developer Handoff	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_latest/Yar Handoff.md
project:Science and Platform	design-system-merge-2026-07	config/schema	primary	no		27.6					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_latest/_ds_manifest.json
project:Science and Platform	design-system-merge-2026-07	design	primary	no		3.4					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_latest/Yar Presence Directions.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		14.1				Cytognosis Design System — v10.1.0	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_latest/readme.md
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		1.8					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_latest/assets/logos/cytognosis-dark.svg
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		1.8					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_latest/assets/logos/cytognosis-light.svg
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		1.6					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_latest/assets/logos/cytognosis-mark.svg
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		1484.6					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_latest/assets/images/ui-components.png
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		1528.9					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_latest/assets/images/glass-brain.png
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		1413.0					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_latest/assets/images/ref-2.png
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		1626.0					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_latest/assets/images/molecular-network.png
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		2184.8					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_latest/assets/images/brain-contour.png
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		2248.4					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_latest/assets/images/ref-1.png
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		1486.0					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_latest/assets/images/dna-helix.png
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		2024.6					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_latest/assets/images/wearable-signal.png
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		2078.4					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_latest/assets/images/hero-portrait.png
